,load,onwind,offwind,solar,prices
2015-05-09 12:00:00,50902.0,0.3903,0.6971,0.389,17.2
2015-05-09 16:00:00,50573.0,0.3251,0.742,0.1534,9.89
2015-05-09 20:00:00,45920.0,0.3132,0.823,0.0,20.28
2015-05-10 00:00:00,35322.0,0.3723,0.8555,0.0,8.1
2015-05-10 04:00:00,35149.0,0.386,0.6968,0.0063,-14.16
2015-05-10 08:00:00,48380.0,0.4232,0.3139,0.4125,-0.08
2015-05-10 12:00:00,44599.0,0.2832,0.1385,0.6588,-7.45
2015-05-10 16:00:00,45398.0,0.1152,0.0849,0.279,1.19
2015-05-10 20:00:00,47114.0,0.0535,0.2459,0.0,27.08
2015-05-11 00:00:00,38524.0,0.1485,0.4368,0.0,22.2
2015-05-11 04:00:00,53237.0,0.1457,0.4084,0.0114,15.96
2015-05-11 08:00:00,66039.0,0.1256,0.3719,0.5127,39.16
2015-05-11 12:00:00,64804.0,0.1604,0.5274,0.6496,29.3
2015-05-11 16:00:00,60526.0,0.1256,0.434,0.2368,27.74
2015-05-11 20:00:00,54026.0,0.2877,0.2067,0.0,39.72
2015-05-12 00:00:00,42319.0,0.1801,0.1756,0.0,23.59
2015-05-12 04:00:00,54528.0,0.1514,0.1479,0.0081,18.98
2015-05-12 08:00:00,65301.0,0.1168,0.1782,0.4387,45.44
2015-05-12 12:00:00,65286.0,0.3755,0.3737,0.5474,31.31
2015-05-12 16:00:00,61999.0,0.5239,0.6286,0.1579,24.88
2015-05-12 20:00:00,54317.0,0.3518,0.6765,0.0,34.0
2015-05-13 00:00:00,42583.0,0.2128,0.6983,0.0,21.03
2015-05-13 04:00:00,55092.0,0.2268,0.7911,0.0165,16.52
2015-05-13 08:00:00,65806.0,0.338,0.6234,0.5697,36.55
2015-05-13 12:00:00,64400.00000000001,0.3031,0.5131,0.6272,22.06
2015-05-13 16:00:00,59429.0,0.1857,0.4852,0.2149,23.76
2015-05-13 20:00:00,51598.0,0.1432,0.4651,0.0,37.21
2015-05-14 00:00:00,39238.0,0.1151,0.3472,0.0,25.9
2015-05-14 04:00:00,37284.0,0.0929,0.2228,0.0075,17.87
2015-05-14 08:00:00,47833.0,0.099,0.1412,0.3783,18.56
2015-05-14 12:00:00,44907.0,0.053,0.0814,0.4923,18.33
2015-05-14 16:00:00,45145.0,0.0208,0.0686,0.1819,17.64
2015-05-14 20:00:00,45140.0,0.0511,0.0432,0.0,25.66
2015-05-15 00:00:00,35945.0,0.0599,0.0697,0.0,24.99
2015-05-15 04:00:00,45606.0,0.0369,0.0989,0.0121,20.63
2015-05-15 08:00:00,58143.0,0.022,0.0217,0.3625,36.98
2015-05-15 12:00:00,55350.0,0.0465,0.066,0.6465,33.62
2015-05-15 16:00:00,52873.0,0.0651,0.049,0.2584,24.85
2015-05-15 20:00:00,47949.0,0.0758,0.0774,0.0,36.69
2015-05-16 00:00:00,37144.0,0.0454,0.1407,0.0,26.03
2015-05-16 04:00:00,39807.0,0.0548,0.2651,0.0171,21.03
2015-05-16 08:00:00,52565.0,0.1416,0.485,0.4299,21.55
2015-05-16 12:00:00,50891.0,0.2749,0.5581,0.38,17.92
2015-05-16 16:00:00,50131.0,0.3215,0.5251,0.1086,14.3
2015-05-16 20:00:00,45174.0,0.2934,0.5105,0.0,26.0
2015-05-17 00:00:00,35139.0,0.2293,0.5614,0.0,12.35
2015-05-17 04:00:00,35199.0,0.1732,0.5668,0.0131,6.18
2015-05-17 08:00:00,46792.0,0.3035,0.5722,0.4619,11.97
2015-05-17 12:00:00,44977.0,0.3688,0.7066,0.4661,10.1
2015-05-17 16:00:00,46945.0,0.2901,0.6507,0.2217,3.17
2015-05-17 20:00:00,46305.0,0.1054,0.4228,0.0,25.95
2015-05-18 00:00:00,37926.0,0.0857,0.2513,0.0,22.24
2015-05-18 04:00:00,52388.0,0.0658,0.1781,0.0153,17.8
2015-05-18 08:00:00,64840.99999999999,0.0881,0.4978,0.4992,43.99
2015-05-18 12:00:00,63527.0,0.1816,0.4348,0.6257,31.91
2015-05-18 16:00:00,60142.0,0.1534,0.4644,0.2157,27.29
2015-05-18 20:00:00,53598.0,0.2633,0.6935,0.0,32.75
2015-05-19 00:00:00,42194.0,0.188,0.5137,0.0,20.81
2015-05-19 04:00:00,55306.0,0.1367,0.3455,0.01,19.16
2015-05-19 08:00:00,66620.0,0.3208,0.5653,0.371,39.21
2015-05-19 12:00:00,65834.0,0.3952,0.5911,0.4796,27.4
2015-05-19 16:00:00,61895.0,0.2529,0.5273,0.1883,25.04
2015-05-19 20:00:00,53783.0,0.1025,0.2525,0.0,37.7
2015-05-20 00:00:00,42163.0,0.1062,0.1766,0.0,28.41
2015-05-20 04:00:00,54495.0,0.063,0.1695,0.0128,21.26
2015-05-20 08:00:00,66036.0,0.0596,0.1877,0.2924,56.11
2015-05-20 12:00:00,63468.0,0.0576,0.2261,0.3563,42.77
2015-05-20 16:00:00,60135.0,0.0653,0.221,0.1622,29.78
2015-05-20 20:00:00,53317.0,0.1094,0.2914,0.0,36.53
2015-05-21 00:00:00,42232.0,0.1283,0.2339,0.0,27.2
2015-05-21 04:00:00,53941.0,0.0545,0.1641,0.0184,24.7
2015-05-21 08:00:00,65325.99999999999,0.0605,0.1066,0.4443,49.97
2015-05-21 12:00:00,63560.0,0.0852,0.1238,0.4258,36.09
2015-05-21 16:00:00,60180.0,0.0679,0.0927,0.2248,29.62
2015-05-21 20:00:00,53815.0,0.0448,0.107,0.0,39.64
2015-05-22 00:00:00,42679.0,0.0397,0.152,0.0,29.95
2015-05-22 04:00:00,54496.0,0.0288,0.1045,0.0267,23.79
2015-05-22 08:00:00,64559.0,0.0215,0.1307,0.5932,40.52
2015-05-22 12:00:00,61572.0,0.0346,0.1727,0.5885,28.53
2015-05-22 16:00:00,57998.0,0.0376,0.2284,0.2155,28.42
2015-05-22 20:00:00,51206.0,0.035,0.2187,0.0,35.92
2015-05-23 00:00:00,39601.0,0.0574,0.11,0.0,30.11
2015-05-23 04:00:00,41540.0,0.0431,0.2148,0.0069,20.53
2015-05-23 08:00:00,53449.0,0.0483,0.1454,0.3419,24.92
2015-05-23 12:00:00,49509.0,0.0758,0.1143,0.3797,24.3
2015-05-23 16:00:00,48819.0,0.1011,0.1219,0.1541,19.42
2015-05-23 20:00:00,44306.0,0.1301,0.0467,0.0,29.35
2015-05-24 00:00:00,34159.0,0.066,0.0128,0.0,25.24
2015-05-24 04:00:00,33545.0,0.0133,0.0207,0.0149,17.55
2015-05-24 08:00:00,44233.0,0.0019,0.072,0.4236,17.48
2015-05-24 12:00:00,41908.0,0.0032,0.1347,0.5141,19.42
2015-05-24 16:00:00,42400.0,0.006,0.1138,0.224,14.97
2015-05-24 20:00:00,41583.0,0.0129,0.1193,0.0,24.5
2015-05-25 00:00:00,32625.0,0.0476,0.1132,0.0,21.1
2015-05-25 04:00:00,33739.0,0.0569,0.0864,0.0116,15.91
2015-05-25 08:00:00,44816.0,0.0275,0.0329,0.3293,22.94
2015-05-25 12:00:00,44362.0,0.0557,0.0357,0.3281,25.0
2015-05-25 16:00:00,45797.0,0.0801,0.0908,0.1566,20.44
2015-05-25 20:00:00,44507.0,0.1206,0.1225,0.0,32.89
2015-05-26 00:00:00,36154.0,0.1187,0.2076,0.0,29.43
2015-05-26 04:00:00,50729.0,0.0611,0.2096,0.0141,22.47
2015-05-26 08:00:00,64643.0,0.0981,0.2205,0.3802,50.73
2015-05-26 12:00:00,63353.0,0.165,0.3031,0.284,38.18
2015-05-26 16:00:00,59774.0,0.204,0.3826,0.1534,28.47
2015-05-26 20:00:00,52258.0,0.1761,0.3775,0.0,34.41
2015-05-27 00:00:00,41130.0,0.1728,0.4473,0.0,25.25
2015-05-27 04:00:00,53534.0,0.1128,0.318,0.011,20.66
2015-05-27 08:00:00,65889.0,0.1691,0.1408,0.2866,34.94
2015-05-27 12:00:00,63846.0,0.1697,0.0821,0.3156,35.9
2015-05-27 16:00:00,59987.0,0.0925,0.0529,0.1823,31.97
2015-05-27 20:00:00,52911.0,0.0736,0.0935,0.0,38.17
2015-05-28 00:00:00,41653.0,0.1851,0.2459,0.0,27.04
2015-05-28 04:00:00,53923.0,0.1966,0.6112,0.0132,23.95
2015-05-28 08:00:00,65241.0,0.3909,0.6637,0.4343,37.88
2015-05-28 12:00:00,64330.0,0.4194,0.6606,0.5392,27.95
2015-05-28 16:00:00,61706.0,0.2415,0.4921,0.1798,26.29
2015-05-28 20:00:00,53013.0,0.1224,0.3428,0.0,37.82
2015-05-29 00:00:00,41784.0,0.0727,0.4638,0.0,27.81
2015-05-29 04:00:00,53673.0,0.0611,0.3543,0.0252,26.01
2015-05-29 08:00:00,65542.0,0.0729,0.2204,0.4618,40.56
2015-05-29 12:00:00,62212.0,0.1467,0.2815,0.4453,31.08
2015-05-29 16:00:00,58719.0,0.1761,0.2601,0.1881,28.44
2015-05-29 20:00:00,52073.0,0.264,0.4813,0.0,34.97
2015-05-30 00:00:00,41166.0,0.2887,0.6746,0.0,22.21
2015-05-30 04:00:00,42823.0,0.2443,0.4842,0.0147,17.29
2015-05-30 08:00:00,55327.0,0.3995,0.3432,0.3654,24.04
2015-05-30 12:00:00,51271.0,0.4318,0.4238,0.4548,15.34
2015-05-30 16:00:00,49755.0,0.3103,0.4912,0.2206,14.51
2015-05-30 20:00:00,45209.0,0.1516,0.5492,0.0,34.22
2015-05-31 00:00:00,35931.0,0.1571,0.4556,0.0,22.09
2015-05-31 04:00:00,34782.0,0.1122,0.3997,0.0209,15.11
2015-05-31 08:00:00,46758.0,0.2195,0.3274,0.4854,13.89
2015-05-31 12:00:00,45808.0,0.332,0.4987,0.4982,14.3
2015-05-31 16:00:00,47252.0,0.3675,0.6764,0.1776,10.69
2015-05-31 20:00:00,46515.0,0.3908,0.5966,0.0,17.4
2015-06-01 00:00:00,37710.0,0.3257,0.631,0.0,13.42
2015-06-01 04:00:00,50175.0,0.1619,0.5837,0.0104,14.0
2015-06-01 08:00:00,63530.0,0.1034,0.4153,0.34,37.98
2015-06-01 12:00:00,63846.0,0.0589,0.331,0.3999,38.79
2015-06-01 16:00:00,59274.0,0.0251,0.1367,0.1922,35.73
2015-06-01 20:00:00,52593.0,0.0693,0.153,0.0,41.65
2015-06-02 00:00:00,41375.0,0.2196,0.6182,0.0,24.24
2015-06-02 04:00:00,51654.0,0.2781,0.8991,0.0178,16.0
2015-06-02 08:00:00,66487.0,0.6431,0.9259,0.4028,31.72
2015-06-02 12:00:00,65495.00000000001,0.7288,0.949,0.4776,18.72
2015-06-02 16:00:00,61635.0,0.679,0.9693,0.2157,17.4
2015-06-02 20:00:00,54557.0,0.5818,0.949,0.0,27.1
2015-06-03 00:00:00,42119.0,0.511,0.8117,0.0,14.92
2015-06-03 04:00:00,52075.0,0.3061,0.7808,0.0289,8.25
2015-06-03 08:00:00,65521.0,0.4859,0.7874,0.4401,39.36
2015-06-03 12:00:00,64852.00000000001,0.5434,0.6884,0.5416,26.44
2015-06-03 16:00:00,59424.0,0.3374,0.4201,0.2702,25.99
2015-06-03 20:00:00,51673.0,0.138,0.2114,0.0,43.48
2015-06-04 00:00:00,39761.0,0.0705,0.1423,0.0,37.45
2015-06-04 04:00:00,40526.0,0.0205,0.0476,0.0406,28.64
2015-06-04 08:00:00,52664.0,0.0039,0.0251,0.6184,31.63
2015-06-04 12:00:00,50962.0,0.0017,0.0198,0.7581,21.12
2015-06-04 16:00:00,49572.0,0.0084,0.032,0.315,20.01
2015-06-04 20:00:00,47841.0,0.1957,0.1097,0.0,37.79
2015-06-05 00:00:00,38300.0,0.224,0.2534,0.0,25.37
2015-06-05 04:00:00,46562.0,0.1266,0.2933,0.0452,22.01
2015-06-05 08:00:00,60670.0,0.106,0.3586,0.6135,37.91
2015-06-05 12:00:00,59012.0,0.0631,0.2418,0.7623,24.23
2015-06-05 16:00:00,55729.0,0.0558,0.4419,0.3083,25.96
2015-06-05 20:00:00,50217.0,0.3075,0.3611,0.0,42.5
2015-06-06 00:00:00,39031.0,0.2815,0.3151,0.0,24.24
2015-06-06 04:00:00,40265.0,0.133,0.3271,0.0243,20.02
2015-06-06 08:00:00,55118.0,0.16,0.3143,0.4518,24.77
2015-06-06 12:00:00,51005.0,0.211,0.5616,0.6402,19.76
2015-06-06 16:00:00,50224.0,0.1832,0.4871,0.2644,18.57
2015-06-06 20:00:00,45266.0,0.1634,0.4157,0.0,32.05
2015-06-07 00:00:00,36279.0,0.0975,0.3793,0.0,18.59
2015-06-07 04:00:00,35462.0,0.0618,0.433,0.0246,15.26
2015-06-07 08:00:00,46616.0,0.0591,0.4083,0.495,13.0
2015-06-07 12:00:00,44596.0,0.0666,0.312,0.6612,14.0
2015-06-07 16:00:00,46342.0,0.0829,0.2627,0.2834,13.58
2015-06-07 20:00:00,46136.0,0.1984,0.2328,0.0,29.98
2015-06-08 00:00:00,37925.0,0.1249,0.2181,0.0,24.29
2015-06-08 04:00:00,52181.0,0.0901,0.1312,0.0279,16.22
2015-06-08 08:00:00,64839.0,0.1059,0.1805,0.3657,44.91
2015-06-08 12:00:00,63958.0,0.1205,0.1991,0.4209,32.61
2015-06-08 16:00:00,61241.0,0.1745,0.2838,0.1636,29.98
2015-06-08 20:00:00,53403.0,0.1991,0.2819,0.0,34.97
2015-06-09 00:00:00,42731.0,0.1446,0.2111,0.0,25.01
2015-06-09 04:00:00,55187.0,0.0801,0.1502,0.0179,17.34
2015-06-09 08:00:00,66048.0,0.0869,0.1128,0.3016,40.49
2015-06-09 12:00:00,64742.00000000001,0.0738,0.0849,0.3046,44.94
2015-06-09 16:00:00,61736.0,0.075,0.0926,0.1744,34.96
2015-06-09 20:00:00,53692.0,0.1325,0.1469,0.0,38.16
2015-06-10 00:00:00,42516.0,0.097,0.1225,0.0,27.99
2015-06-10 04:00:00,55133.0,0.045,0.0553,0.021,23.75
2015-06-10 08:00:00,65907.0,0.0607,0.0808,0.4622,41.96
2015-06-10 12:00:00,64763.00000000001,0.0354,0.0678,0.469,31.16
2015-06-10 16:00:00,61307.0,0.0454,0.1351,0.2333,32.94
2015-06-10 20:00:00,54325.0,0.1464,0.1261,0.0,37.08
2015-06-11 00:00:00,42797.0,0.103,0.0674,0.0,28.31
2015-06-11 04:00:00,54648.0,0.036,0.0408,0.0257,24.06
2015-06-11 08:00:00,65755.0,0.025,0.0247,0.4976,45.97
2015-06-11 12:00:00,64495.00000000001,0.0131,0.0317,0.5835,35.21
2015-06-11 16:00:00,61010.0,0.0162,0.0456,0.2645,35.94
2015-06-11 20:00:00,53738.0,0.1103,0.0782,0.0,41.79
2015-06-12 00:00:00,42415.0,0.1032,0.1037,0.0,30.03
2015-06-12 04:00:00,54034.0,0.0465,0.0837,0.0295,24.89
2015-06-12 08:00:00,66522.0,0.0144,0.0383,0.573,44.92
2015-06-12 12:00:00,63938.0,0.0052,0.0449,0.7122,35.15
2015-06-12 16:00:00,59850.0,0.0062,0.1052,0.2578,32.18
2015-06-12 20:00:00,51656.0,0.0789,0.2163,0.0,40.08
2015-06-13 00:00:00,40940.0,0.0999,0.1435,0.0,27.3
2015-06-13 04:00:00,42671.0,0.047,0.0714,0.0239,23.08
2015-06-13 08:00:00,55390.0,0.0537,0.0469,0.3911,27.97
2015-06-13 12:00:00,51411.0,0.1315,0.1606,0.4302,28.24
2015-06-13 16:00:00,49653.0,0.1784,0.3621,0.198,21.82
2015-06-13 20:00:00,45284.0,0.1628,0.1761,0.0,29.73
2015-06-14 00:00:00,35687.0,0.1607,0.2847,0.0,19.08
2015-06-14 04:00:00,35165.0,0.0923,0.2325,0.0243,13.38
2015-06-14 08:00:00,46724.0,0.1012,0.0875,0.4335,15.66
2015-06-14 12:00:00,45260.0,0.0576,0.0713,0.5172,15.09
2015-06-14 16:00:00,46218.0,0.0673,0.1474,0.2309,14.59
2015-06-14 20:00:00,46048.0,0.1543,0.2309,0.0,29.93
2015-06-15 00:00:00,37742.0,0.1317,0.2644,0.0,22.87
2015-06-15 04:00:00,51678.0,0.1004,0.2112,0.0158,16.0
2015-06-15 08:00:00,64272.00000000001,0.0667,0.1599,0.3623,40.34
2015-06-15 12:00:00,63301.0,0.0827,0.1359,0.4803,39.9
2015-06-15 16:00:00,59543.0,0.1229,0.1843,0.2306,31.01
2015-06-15 20:00:00,52353.0,0.1445,0.1446,0.0,37.05
2015-06-16 00:00:00,41572.0,0.0811,0.1272,0.0,27.64
2015-06-16 04:00:00,53416.0,0.0319,0.1745,0.0244,25.03
2015-06-16 08:00:00,64976.0,0.0543,0.1258,0.4012,50.97
2015-06-16 12:00:00,63637.0,0.0936,0.1395,0.3897,42.73
2015-06-16 16:00:00,60203.0,0.1164,0.0727,0.2113,36.41
2015-06-16 20:00:00,52399.0,0.0976,0.0169,0.0,40.6
2015-06-17 00:00:00,41749.0,0.0673,0.0673,0.0,26.2
2015-06-17 04:00:00,53422.0,0.028,0.2786,0.0372,24.09
2015-06-17 08:00:00,64897.99999999999,0.0513,0.5521,0.5577,43.21
2015-06-17 12:00:00,64251.99999999999,0.0901,0.6047,0.6859,29.21
2015-06-17 16:00:00,60738.0,0.1238,0.4895,0.2139,27.72
2015-06-17 20:00:00,53106.0,0.1512,0.3358,0.0,39.73
2015-06-18 00:00:00,42164.0,0.1667,0.2502,0.0,28.88
2015-06-18 04:00:00,54236.0,0.1286,0.3357,0.0087,22.95
2015-06-18 08:00:00,66217.0,0.2001,0.2981,0.2383,40.64
2015-06-18 12:00:00,64587.99999999999,0.3034,0.4907,0.2931,35.68
2015-06-18 16:00:00,61207.0,0.3097,0.5653,0.1393,31.92
2015-06-18 20:00:00,53121.0,0.1901,0.5858,0.0,35.09
2015-06-19 00:00:00,42229.0,0.1975,0.5766,0.0,27.91
2015-06-19 04:00:00,54312.0,0.1491,0.4552,0.007,23.72
2015-06-19 08:00:00,66026.0,0.2652,0.3461,0.2788,41.8
2015-06-19 12:00:00,63756.0,0.3001,0.4233,0.3104,33.29
2015-06-19 16:00:00,59793.0,0.2409,0.3863,0.1441,29.88
2015-06-19 20:00:00,51432.0,0.1403,0.3559,0.0,36.81
2015-06-20 00:00:00,39172.0,0.1292,0.309,0.0,33.22
2015-06-20 04:00:00,40924.0,0.0954,0.2562,0.0068,24.72
2015-06-20 08:00:00,53530.0,0.1211,0.1453,0.2765,30.86
2015-06-20 12:00:00,49397.0,0.1463,0.117,0.3401,28.71
2015-06-20 16:00:00,49462.0,0.1104,0.0827,0.1868,22.02
2015-06-20 20:00:00,44693.0,0.0893,0.0507,0.0,33.67
2015-06-21 00:00:00,35343.0,0.0707,0.0377,0.0,25.97
2015-06-21 04:00:00,35404.0,0.0362,0.0493,0.0106,18.96
2015-06-21 08:00:00,46856.0,0.0455,0.1092,0.3095,20.48
2015-06-21 12:00:00,45577.0,0.05,0.1548,0.3071,23.71
2015-06-21 16:00:00,47062.0,0.0641,0.1629,0.1917,15.33
2015-06-21 20:00:00,46469.0,0.1197,0.3072,0.0,37.88
2015-06-22 00:00:00,38354.0,0.1508,0.2723,0.0,24.87
2015-06-22 04:00:00,52298.0,0.0882,0.1905,0.0123,18.88
2015-06-22 08:00:00,64461.0,0.1268,0.0848,0.2658,43.47
2015-06-22 12:00:00,63552.0,0.2052,0.0522,0.2584,38.24
2015-06-22 16:00:00,61070.0,0.1089,0.0109,0.0847,33.04
2015-06-22 20:00:00,51920.0,0.0996,0.0212,0.0,38.99
2015-06-23 00:00:00,41287.0,0.1103,0.0874,0.0,27.07
2015-06-23 04:00:00,53289.0,0.1033,0.1033,0.014,24.87
2015-06-23 08:00:00,66534.0,0.2167,0.1544,0.3044,42.28
2015-06-23 12:00:00,64631.0,0.2211,0.2475,0.4054,32.84
2015-06-23 16:00:00,61432.0,0.1854,0.4232,0.191,27.51
2015-06-23 20:00:00,53570.0,0.2174,0.5047,0.0,35.0
2015-06-24 00:00:00,43401.0,0.2336,0.4588,0.0,24.85
2015-06-24 04:00:00,55315.0,0.1894,0.4927,0.0073,22.08
2015-06-24 08:00:00,67490.0,0.2452,0.3949,0.2473,34.93
2015-06-24 12:00:00,63925.0,0.2092,0.3275,0.3917,29.46
2015-06-24 16:00:00,60311.0,0.126,0.1817,0.2523,29.5
2015-06-24 20:00:00,53394.0,0.1118,0.1315,0.0,38.04
2015-06-25 00:00:00,42722.0,0.1499,0.1051,0.0,31.15
2015-06-25 04:00:00,54371.0,0.0578,0.0409,0.0222,26.86
2015-06-25 08:00:00,65131.0,0.0369,0.0366,0.4909,48.96
2015-06-25 12:00:00,64407.0,0.0381,0.0263,0.5693,34.96
2015-06-25 16:00:00,60151.0,0.0261,0.0174,0.2512,35.59
2015-06-25 20:00:00,52843.0,0.0095,0.0068,0.0,43.03
2015-06-26 00:00:00,41850.0,0.0334,0.0108,0.0,31.91
2015-06-26 04:00:00,53581.0,0.036,0.0094,0.0173,28.91
2015-06-26 08:00:00,65291.0,0.0247,0.0125,0.4694,45.05
2015-06-26 12:00:00,62517.0,0.0464,0.0229,0.5065,35.98
2015-06-26 16:00:00,58879.0,0.0218,0.0145,0.1697,36.6
2015-06-26 20:00:00,51397.0,0.0157,0.0807,0.0,37.28
2015-06-27 00:00:00,40567.0,0.1018,0.1478,0.0,30.28
2015-06-27 04:00:00,42131.0,0.1017,0.0803,0.0077,25.1
2015-06-27 08:00:00,55397.0,0.1155,0.1097,0.2333,33.21
2015-06-27 12:00:00,51303.0,0.2211,0.2916,0.3733,32.34
2015-06-27 16:00:00,49922.0,0.2363,0.3297,0.2093,25.06
2015-06-27 20:00:00,44354.0,0.1919,0.2171,0.0,32.76
2015-06-28 00:00:00,35555.0,0.1567,0.1489,0.0,21.26
2015-06-28 04:00:00,34968.0,0.077,0.0586,0.03,16.3
2015-06-28 08:00:00,46316.0,0.041,0.0807,0.5441,15.3
2015-06-28 12:00:00,44573.0,0.0245,0.1829,0.6611,15.23
2015-06-28 16:00:00,46219.0,0.0128,0.1389,0.2245,15.55
2015-06-28 20:00:00,46281.0,0.0191,0.1147,0.0,36.92
2015-06-29 00:00:00,38346.0,0.0553,0.1319,0.0,33.51
2015-06-29 04:00:00,52255.0,0.0538,0.0714,0.0133,25.34
2015-06-29 08:00:00,64059.0,0.0141,0.0533,0.5007,47.62
2015-06-29 12:00:00,64319.99999999999,0.0529,0.0537,0.6328,34.55
2015-06-29 16:00:00,60114.0,0.0686,0.0479,0.2802,34.5
2015-06-29 20:00:00,51748.0,0.0959,0.0283,0.0,43.94
2015-06-30 00:00:00,41338.0,0.055,0.0393,0.0,29.44
2015-06-30 04:00:00,52863.0,0.0188,0.0164,0.031,27.58
2015-06-30 08:00:00,65346.0,0.0097,0.0098,0.5922,42.61
2015-06-30 12:00:00,63975.0,0.0195,0.0132,0.7366,32.91
2015-06-30 16:00:00,59979.0,0.0224,0.0283,0.3285,33.92
2015-06-30 20:00:00,52433.0,0.1558,0.0918,0.0,44.54
2015-07-01 00:00:00,42090.0,0.1413,0.1479,0.0,30.62
2015-07-01 04:00:00,52767.0,0.0671,0.1802,0.0413,28.36
2015-07-01 08:00:00,67582.0,0.0526,0.2577,0.5961,41.54
2015-07-01 12:00:00,66729.0,0.0954,0.457,0.7584,30.04
2015-07-01 16:00:00,62546.0,0.1084,0.5487,0.3235,30.04
2015-07-01 20:00:00,55087.0,0.3354,0.6537,0.0,42.42
2015-07-02 00:00:00,44568.0,0.2781,0.6257,0.0,28.74
2015-07-02 04:00:00,55691.0,0.1512,0.6078,0.0371,27.49
2015-07-02 08:00:00,68823.0,0.1908,0.6224,0.5851,43.12
2015-07-02 12:00:00,67664.0,0.1663,0.6507,0.7482,28.15
2015-07-02 16:00:00,62681.0,0.1463,0.4415,0.3152,33.1
2015-07-02 20:00:00,55970.0,0.3177,0.3361,0.0,44.2
2015-07-03 00:00:00,44696.0,0.1917,0.1343,0.0,29.72
2015-07-03 04:00:00,56071.0,0.0597,0.0807,0.0289,31.84
2015-07-03 08:00:00,67989.0,0.0197,0.0185,0.4999,56.62
2015-07-03 12:00:00,65548.0,0.008,0.0123,0.6883,39.03
2015-07-03 16:00:00,61187.0,0.0144,0.0238,0.2827,47.43
2015-07-03 20:00:00,54018.0,0.1296,0.0362,0.0,55.99
2015-07-04 00:00:00,42877.0,0.107,0.0912,0.0,37.04
2015-07-04 04:00:00,43862.0,0.0704,0.1573,0.0265,29.74
2015-07-04 08:00:00,56306.0,0.0459,0.2997,0.551,35.03
2015-07-04 12:00:00,53006.0,0.0419,0.2792,0.7045,28.15
2015-07-04 16:00:00,51757.0,0.0676,0.1563,0.2565,30.91
2015-07-04 20:00:00,47346.0,0.1278,0.1846,0.0,40.05
2015-07-05 00:00:00,38141.0,0.0814,0.0717,0.0,30.44
2015-07-05 04:00:00,38055.0,0.0282,0.0276,0.023,28.97
2015-07-05 08:00:00,48843.0,0.0065,0.0278,0.4911,26.08
2015-07-05 12:00:00,47770.0,0.0135,0.0743,0.5748,24.36
2015-07-05 16:00:00,49015.0,0.0674,0.0734,0.2192,24.74
2015-07-05 20:00:00,48618.0,0.2328,0.3723,0.0,34.95
2015-07-06 00:00:00,41000.0,0.2413,0.589,0.0,28.78
2015-07-06 04:00:00,54541.0,0.2393,0.7627,0.0175,15.51
2015-07-06 08:00:00,67613.0,0.265,0.6296,0.4985,44.2
2015-07-06 12:00:00,66375.0,0.2403,0.5091,0.6691,28.72
2015-07-06 16:00:00,61728.0,0.1105,0.3341,0.3095,29.08
2015-07-06 20:00:00,54374.0,0.0202,0.1451,0.0,65.05
2015-07-07 00:00:00,43379.0,0.0298,0.0941,0.0,51.68
2015-07-07 04:00:00,54982.0,0.064,0.1641,0.0312,35.32
2015-07-07 08:00:00,67724.0,0.0416,0.1773,0.5715,65.0
2015-07-07 12:00:00,67321.0,0.0877,0.1603,0.6356,46.35
2015-07-07 16:00:00,63066.0,0.0775,0.1583,0.1961,51.51
2015-07-07 20:00:00,56094.0,0.1594,0.3835,0.0,49.46
2015-07-08 00:00:00,44587.0,0.2224,0.4162,0.0,28.48
2015-07-08 04:00:00,55843.0,0.2347,0.5595,0.0084,25.29
2015-07-08 08:00:00,67627.0,0.5119,0.7992,0.3543,41.2
2015-07-08 12:00:00,66754.0,0.6632,0.8642,0.4087,24.67
2015-07-08 16:00:00,61963.0,0.6043,0.8095,0.2105,15.9
2015-07-08 20:00:00,54082.0,0.3188,0.7547,0.0,39.27
2015-07-09 00:00:00,44179.0,0.3073,0.7909,0.0,26.47
2015-07-09 04:00:00,54608.0,0.2788,0.848,0.0119,22.1
2015-07-09 08:00:00,66608.0,0.5461,0.8537,0.352,40.46
2015-07-09 12:00:00,65117.99999999999,0.6225,0.8483,0.4345,26.02
2015-07-09 16:00:00,61331.0,0.6075,0.7985,0.2514,22.01
2015-07-09 20:00:00,53015.0,0.3666,0.7069,0.0,32.73
2015-07-10 00:00:00,42963.0,0.3127,0.6663,0.0,28.03
2015-07-10 04:00:00,53925.0,0.2761,0.599,0.0217,22.11
2015-07-10 08:00:00,66046.0,0.3625,0.2989,0.4972,33.4
2015-07-10 12:00:00,61987.0,0.3081,0.1703,0.656,26.34
2015-07-10 16:00:00,57952.0,0.2077,0.0876,0.3148,28.48
2015-07-10 20:00:00,50319.0,0.0597,0.0432,0.0,46.31
2015-07-11 00:00:00,40419.0,0.0645,0.0539,0.0,42.84
2015-07-11 04:00:00,41750.0,0.0396,0.0482,0.0264,28.74
2015-07-11 08:00:00,54327.0,0.0166,0.0993,0.4923,32.49
2015-07-11 12:00:00,50838.0,0.0241,0.1102,0.6461,29.91
2015-07-11 16:00:00,49421.0,0.0364,0.0591,0.2835,27.49
2015-07-11 20:00:00,45416.0,0.0872,0.0721,0.0,40.05
2015-07-12 00:00:00,36963.0,0.0783,0.0682,0.0,35.0
